issue_date,issued_at,time,lead_day,p50,p10,p90,t1,t2,curve,wind_100m,actual
2026-02-26,2026-02-26T23:59,2026-02-28T07:00,2,0.5803,0.2091,0.8637,0.5989,0.6077,0.4252,7.4,
2026-02-26,2026-02-26T23:59,2026-02-28T08:00,2,0.6149,0.1916,0.8934,0.6191,0.6053,0.3898,7.18,
2026-02-26,2026-02-26T23:59,2026-02-28T09:00,2,0.6114,0.1614,0.9193,0.5998,0.6118,0.3914,7.19,
2026-02-26,2026-02-26T23:59,2026-02-28T10:00,2,0.583,0.2219,0.8483,0.572,0.5701,0.3833,7.14,
2026-02-26,2026-02-26T23:59,2026-02-28T11:00,2,0.5203,0.177,0.8721,0.555,0.4869,0.5091,7.96,
2026-02-26,2026-02-26T23:59,2026-02-28T12:00,2,0.5522,0.1934,0.8327,0.5604,0.5845,0.4811,7.77,
2026-02-26,2026-02-26T23:59,2026-02-28T13:00,2,0.5539,0.2195,0.8348,0.57,0.5944,0.4693,7.69,
2026-02-26,2026-02-26T23:59,2026-02-28T14:00,2,0.5681,0.2492,0.8669,0.601,0.6468,0.4663,7.67,
2026-02-26,2026-02-26T23:59,2026-02-28T15:00,2,0.604,0.253,0.8682,0.6052,0.6346,0.4043,7.27,
2026-02-26,2026-02-26T23:59,2026-02-28T16:00,2,0.5875,0.2366,0.8935,0.5813,0.5768,0.3737,7.08,
2026-02-26,2026-02-26T23:59,2026-02-28T17:00,2,0.4764,0.2108,0.8299,0.4555,0.4787,0.2527,6.21,
2026-02-26,2026-02-26T23:59,2026-02-28T18:00,2,0.4511,0.2496,0.7165,0.4766,0.4397,0.2189,5.94,
2026-02-26,2026-02-26T23:59,2026-02-28T19:00,2,0.282,0.1506,0.7521,0.284,0.2765,0.1874,5.63,
2026-02-26,2026-02-26T23:59,2026-02-28T20:00,2,0.21,0.0367,0.5663,0.1716,0.1757,0.1058,4.61,
2026-02-26,2026-02-26T23:59,2026-02-28T21:00,2,0.1457,0.0251,0.506,0.1271,0.1277,0.089,4.32,
2026-02-26,2026-02-26T23:59,2026-02-28T22:00,2,0.0978,0.0141,0.3655,0.1147,0.1094,0.0677,3.93,
2026-02-26,2026-02-26T23:59,2026-02-28T23:00,2,0.0967,0.007,0.2918,0.1033,0.0927,0.0641,3.85,
2026-02-27,2026-02-27T23:59,2026-02-28T00:00,1,0.3099,0.1264,0.7723,0.283,0.3364,0.2513,6.2,
2026-02-27,2026-02-27T23:59,2026-02-28T01:00,1,0.5076,0.1652,0.8459,0.5983,0.4871,0.3118,6.65,
2026-02-27,2026-02-27T23:59,2026-02-28T02:00,1,0.41,0.2058,0.7715,0.4401,0.412,0.2513,6.2,
2026-02-27,2026-02-27T23:59,2026-02-28T03:00,1,0.5962,0.2538,0.8724,0.6407,0.5781,0.3552,6.96,
2026-02-27,2026-02-27T23:59,2026-02-28T04:00,1,0.5973,0.2999,0.9293,0.6559,0.5584,0.3705,7.06,
2026-02-27,2026-02-27T23:59,2026-02-28T05:00,1,0.6037,0.2955,0.8823,0.6666,0.6455,0.4364,7.47,
2026-02-27,2026-02-27T23:59,2026-02-28T06:00,1,0.5806,0.2762,0.8754,0.6464,0.6107,0.4252,7.4,
2026-02-27,2026-02-27T23:59,2026-02-28T07:00,1,0.6402,0.2578,0.8916,0.6443,0.642,0.4075,7.29,
2026-02-27,2026-02-27T23:59,2026-02-28T08:00,1,0.6201,0.2983,0.8991,0.6231,0.6018,0.4075,7.29,
2026-02-27,2026-02-27T23:59,2026-02-28T09:00,1,0.5924,0.3116,0.8931,0.6,0.5896,0.484,7.79,
2026-02-27,2026-02-27T23:59,2026-02-28T10:00,1,0.5755,0.2845,0.8339,0.5995,0.5774,0.4619,7.64,
2026-02-27,2026-02-27T23:59,2026-02-28T11:00,1,0.5745,0.242,0.8383,0.6158,0.5713,0.4059,7.28,
2026-02-27,2026-02-27T23:59,2026-02-28T12:00,1,0.5816,0.2895,0.8392,0.5865,0.5818,0.4796,7.76,
2026-02-27,2026-02-27T23:59,2026-02-28T13:00,1,0.5961,0.3565,0.8915,0.6048,0.5843,0.4899,7.83,
2026-02-27,2026-02-27T23:59,2026-02-28T14:00,1,0.5852,0.3225,0.8646,0.6153,0.607,0.4332,7.45,
2026-02-27,2026-02-27T23:59,2026-02-28T15:00,1,0.6181,0.3148,0.8813,0.6488,0.6478,0.4043,7.27,
2026-02-27,2026-02-27T23:59,2026-02-28T16:00,1,0.6393,0.29,0.877,0.576,0.6536,0.3482,6.91,
2026-02-27,2026-02-27T23:59,2026-02-28T17:00,1,0.4967,0.2011,0.8,0.5356,0.5043,0.3118,6.65,
2026-02-27,2026-02-27T23:59,2026-02-28T18:00,1,0.3634,0.1616,0.7507,0.3243,0.3633,0.2816,6.43,
2026-02-27,2026-02-27T23:59,2026-02-28T19:00,1,0.3018,0.062,0.6826,0.2653,0.3028,0.229,6.03,
2026-02-27,2026-02-27T23:59,2026-02-28T20:00,1,0.2251,0.0369,0.6395,0.2133,0.2107,0.1202,4.85,
2026-02-27,2026-02-27T23:59,2026-02-28T21:00,1,0.1504,0.014,0.4579,0.1369,0.1363,0.085,4.25,
2026-02-27,2026-02-27T23:59,2026-02-28T22:00,1,0.1846,0.027,0.4257,0.1609,0.197,0.0958,4.44,
2026-02-27,2026-02-27T23:59,2026-02-28T23:00,1,0.1171,0.0158,0.3433,0.1018,0.144,0.0501,3.54,
2026-02-27,2026-02-27T23:59,2026-03-01T00:00,2,0.0385,0.0116,0.2592,0.0458,0.0875,0.0542,3.63,
2026-02-27,2026-02-27T23:59,2026-03-01T01:00,2,0.0327,0.0099,0.3304,0.0429,0.0765,0.0411,3.31,
2026-02-27,2026-02-27T23:59,2026-03-01T02:00,2,0.0414,0.0099,0.2375,0.0411,0.0624,0.0155,2.41,
2026-02-27,2026-02-27T23:59,2026-03-01T03:00,2,0.0528,0.0092,0.2304,0.0382,0.0566,0.0163,2.47,
2026-02-27,2026-02-27T23:59,2026-03-01T04:00,2,0.033,0.0091,0.1836,0.0255,0.0633,0.0135,2.26,
2026-02-27,2026-02-27T23:59,2026-03-01T05:00,2,0.0297,0.0093,0.149,0.0259,0.0413,0.0148,2.36,
2026-02-27,2026-02-27T23:59,2026-03-01T06:00,2,0.0424,0.0093,0.1387,0.0374,0.0449,0.0177,2.54,
2026-02-27,2026-02-27T23:59,2026-03-01T07:00,2,0.0408,0.009,0.1071,0.0332,0.0364,0.0192,2.6,
2026-02-27,2026-02-27T23:59,2026-03-01T08:00,2,0.013,0.0075,0.0853,0.0004,0.006,0.0155,2.41,
2026-02-27,2026-02-27T23:59,2026-03-01T09:00,2,0.0181,0.0074,0.0851,0.0144,0.0104,0.0151,2.38,
2026-02-27,2026-02-27T23:59,2026-03-01T10:00,2,0.0298,0.0085,0.0298,0.0122,0.0147,0.0209,2.67,
2026-02-27,2026-02-27T23:59,2026-03-01T11:00,2,0.0324,0.0086,0.0618,0.0125,0.0116,0.0105,2.04,
2026-02-27,2026-02-27T23:59,2026-03-01T12:00,2,0.0331,0.0081,0.0905,0.0149,0.0195,0.0131,2.23,
2026-02-27,2026-02-27T23:59,2026-03-01T13:00,2,0.0358,0.0081,0.1302,0.0132,0.0189,0.0129,2.22,
2026-02-27,2026-02-27T23:59,2026-03-01T14:00,2,0.0329,0.0089,0.1288,0.0115,0.0195,0.0113,2.1,
2026-02-27,2026-02-27T23:59,2026-03-01T15:00,2,0.0191,0.01,0.1385,0.0065,0.0128,0.0129,2.22,
2026-02-27,2026-02-27T23:59,2026-03-01T16:00,2,0.0242,0.0099,0.2511,0.0029,0.0291,0.0204,2.65,
2026-02-27,2026-02-27T23:59,2026-03-01T17:00,2,0.0449,0.0139,0.3754,0.0504,0.0463,0.01,1.83,
2026-02-27,2026-02-27T23:59,2026-03-01T18:00,2,0.0473,0.0106,0.3438,0.0559,0.0529,0.01,1.25,
2026-02-27,2026-02-27T23:59,2026-03-01T19:00,2,0.0559,0.0103,0.3901,0.0855,0.0922,0.0349,3.15,
2026-02-27,2026-02-27T23:59,2026-03-01T20:00,2,0.0995,0.0079,0.5631,0.1396,0.0974,0.1328,5.04,
2026-02-27,2026-02-27T23:59,2026-03-01T21:00,2,0.3196,0.0514,0.7072,0.2936,0.3432,0.344,6.88,
2026-02-27,2026-02-27T23:59,2026-03-01T22:00,2,0.5822,0.153,0.8409,0.4989,0.5969,0.5438,8.19,
2026-02-27,2026-02-27T23:59,2026-03-01T23:00,2,0.8041,0.4498,0.9774,0.8875,0.881,0.6158,8.67,
